date,gross_return,net_return,turnover,regime,w_spy,w_iwm,w_tlt,w_cash
2022-11-25,-0.0002358706835217852,-0.0002474872903241212,0.02322759930382587,moderate_growth,0.7794129618469299,0.12486500445773811,0.09572203369533208,8.105820212685169e-18
2022-11-28,-0.014907717146516052,-0.014918250499308271,0.020754869130238544,moderate_growth,0.7600595369446497,0.14561987358797662,0.0943205894673737,6.889947180782394e-18
2022-11-29,-0.001883704546549882,-0.0018939940250340631,0.020540123107455052,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-11-30,0.028168330396084764,0.028168330396084764,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-01,0.002070448249522033,0.002070448249522033,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-02,0.0012870420928180984,0.0012870420928180984,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-05,-0.019392398724867217,-0.019392398724867217,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-06,-0.012089559542137163,-0.012089559542137163,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-07,0.0004498686853712209,0.0004498686853712209,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-08,0.006725902553351025,0.006725902553351025,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-09,-0.010049545224752788,-0.010049545224752788,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-12,0.01284546818788383,0.01284546818788383,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-13,0.00785206214117675,0.00785206214117675,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-14,-0.005440984080665502,-0.005440984080665502,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-15,-0.022152936784136233,-0.022152936784136233,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-16,-0.011085116210252719,-0.011085116210252719,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-19,-0.010147923560799578,-0.010147923560799578,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-20,0.00023542651929803958,0.00023542651929803958,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-21,0.014071140260773086,0.014071140260773086,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-22,-0.012837161611658987,-0.012837161611658987,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-23,0.003641166156206639,0.003641166156206639,0.0,moderate_growth,0.7405235028762767,0.16615999669543172,0.0933165004282917,5.856455103665035e-18
2022-12-27,-0.005740556396107299,-0.005751192248249073,0.021149830216056674,moderate_growth,0.7616733330923333,0.1524772028710396,0.08584946403662712,4.97798683811528e-18
2022-12-28,-0.012416324989860984,-0.012416324989860984,0.0,moderate_growth,0.7616733330923333,0.1524772028710396,0.08584946403662712,4.97798683811528e-18
2022-12-29,0.018330487987959082,0.018320225857348476,0.02090384299714309,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2022-12-30,-0.0033278909071785515,-0.0033278909071785515,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-03,-0.002569256707774293,-0.002569256707774293,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-04,0.008808500740858188,0.008808500740858188,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-05,-0.01014543559558403,-0.01014543559558403,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-06,0.02226086858335058,0.02226086858335058,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-09,0.00020839670465405658,0.00020839670465405658,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-10,0.006229300388823028,0.006229300388823028,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-11,0.012822055623111402,0.012822055623111402,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-12,0.0067048405575450745,0.0067048405575450745,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-13,0.0032102075560478936,0.0032102075560478936,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-17,-0.00211316267029634,-0.00211316267029634,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-18,-0.012787854416539983,-0.012787854416539983,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-19,-0.007547688584664185,-0.007547688584664185,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-20,0.015481086887923025,0.015481086887923025,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-23,0.010685518296563277,0.010685518296563277,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-24,-1.0843065870697114e-05,-1.0843065870697114e-05,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-25,0.0008698780350933437,0.0008698780350933437,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-26,0.009019345291158668,0.009019345291158668,0.0,moderate_growth,0.7825771760894764,0.13911109134108848,0.07831173256943516,4.231288812397988e-18
2023-01-27,0.002340846727727256,0.0023297928789058273,0.022159386518668216,moderate_growth,0.7604177895708082,0.15140149302252176,0.08818071740667009,3.59659549053829e-18
2023-01-30,-0.011976200784403942,-0.011988296091240311,0.023902485389578926,moderate_growth,0.7365153041812292,0.16560899273129004,0.09787570308748071,3.0571061669575467e-18
2023-01-31,0.015598869575439616,0.015586845805705359,0.024425448009518187,moderate_growth,0.712089856171711,0.1810374151135411,0.10687272871474784,2.5985402419139146e-18
2023-02-01,0.01173061387621821,0.011718169798614966,0.02518167097504225,moderate_growth,0.6869081851966689,0.19892751376316578,0.11416430104016545,1.886210457500418e-17
2023-02-02,0.013979152740341937,0.01396682710992317,0.02499813041599728,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-03,-0.010349731521506722,-0.010349731521506722,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-06,-0.008118482127720147,-0.008118482127720147,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-07,0.009261410079909035,0.009261410079909035,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-08,-0.009896117197209545,-0.009896117197209545,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-09,-0.010080717907584918,-0.010080717907584918,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-10,0.0006321976001268534,0.0006321976001268534,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-13,0.011337987094669422,0.011337987094669422,0.0,moderate_growth,0.6619100547806716,0.21764532305054932,0.12044462216877916,3.26861342581309e-17
2023-02-14,-0.0006887755556077711,-0.0007016199722202083,0.02567098061191506,moderate_growth,0.6362390741687565,0.2406804393798352,0.12308048645140832,2.778321411941126e-17
2023-02-15,0.0035469197348626173,0.0035322367769913317,0.029470042873859115,moderate_growth,0.6067690312948975,0.26984670218872653,0.12338426651637618,2.3615732001499572e-17
